"ESC" "CESC" "MES" "CMES" "CM" "CP" "HB" "HE" "HP" "MAC"
"Slc4a1ap" 3.62314878825854 3.90287053165142 3.52603643223792 3.55783156068455 3.39181625112627 3.27454009010932 3.86547240340949 3.63441646178612 3.69671756206027 3.54095328162853
"Surf2" 4.55737034628652 4.537883273541 4.11539574825228 4.31166544152506 3.95850498095434 3.30077518872602 4.19298017820663 3.63623337167479 3.84804395019349 3.26535203580129
"AI182371" -2.37144788250861 -1.81372224210636 -3.27219826449445 -1.9768705905253 -2.13227376385855 -1.06595367228046 -3.16718532329631 -3.0512701339721 -2.41491708436346 -1.66037207416968
"A230046K03Rik" 3.22756135651678 3.49607969630369 3.66977721635144 3.13599420488906 2.99561736704818 2.63350145954616 4.29008901440733 4.1250898224223 3.74259507387122 4.66975342466441
"Ptpn21" 3.1406406634046 3.01516361658605 2.68428404027776 2.29344124421744 3.04806036973177 2.86206365333106 3.13660682495055 3.05298966152935 2.50052822931193 2.96263510881888
"Vmn1r236" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Cpt2" 2.74648547124892 2.80484497557331 3.58482806257209 3.73386773908093 3.97274814237315 3.33128233246626 3.2558003026279 3.3631319169409 4.14520215141689 3.41588559952339
"Prss41" 0.586992702160402 0.988680261525756 -0.921629343888357 -0.765682978153524 -1.28891384916053 -0.776219548630325 -0.650359559407404 -1.51753550615482 -2.20842394577969 -0.899959501544305
"Mbd6" 2.87673965372409 3.61653565481033 2.5769328923259 3.37514587913828 3.26456214653011 3.72644184462017 0.0551220730749535 0.62583508294097 1.70055335299462 0.378597230132799
"Zeb1" -0.37890117951905 0.356291819762469 1.17272314912933 1.90894984716456 2.79823365895609 3.55284833216562 2.23261802002331 2.77774976258421 1.49444480229916 -1.00469016875736
"Ppox" 2.08176236137221 2.56257837472239 2.22258033143047 2.80410287048832 2.97897444346457 3.33797672268715 1.49272292043728 1.70927659217269 3.14959000435016 2.10860433497032
"Prokr1" -4.68357243777129 -5.90195175034966 0.27320045228594 1.16821021097097 -0.193436669653877 -1.25181918509853 1.82194914160081 0.548927952793758 0.951416606584872 -0.845407671707556
"Pcdhb10" -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.87255260732929 -9.96578428466209 -7.35837367635903 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Clca1" -4.56747359321782 -4.54239818041361 -7.33127339237887 -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.90466646489447 -6.50097708563813 -9.96578428466209 -9.96578428466209
"Olfr469" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Vmn1r42" -9.96578428466209 -9.64099153331773 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Ifit1bl2" -6.27532747398679 -7.19539165592722 -7.70391743858199 -6.26587165025226 -5.64019701450166 -6.65550609075389 -7.91923372222958 -4.67041914666466 -4.35543597695931 -0.775922231818922
"Chmp3" 4.36716090709105 4.39638019562749 4.23610545361331 4.07091788042679 3.96458360485017 4.29233123511518 4.36113513955563 4.62937566607077 4.3245543833655 5.50316098685374
"Fabp6" -3.40551468403383 -2.52788243625286 -5.710513179589 -5.8073134702681 -4.27236589917022 -5.3126046270304 -2.48961590600152 -2.78393184761235 -9.96578428466209 -9.96578428466209
"Olfr397" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Asb16" -1.50134638949094 -1.14640579255684 -4.12307328863529 -4.76270373637441 -1.94615064155837 -3.36176243637286 -3.78974715588312 -5.92157993047924 -4.4725440587698 -4.63693001514207
"Bpifa3" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Gykl1" -9.96578428466209 -9.96578428466209 -6.55846601485298 -6.7585690865499 -9.96578428466209 -9.96578428466209 -3.06722209765252 -2.4722437197156 -2.05106348444345 -1.33611707170783
"Flna" 8.22800649251414 7.60048256511511 8.43865975065729 8.13988457070449 7.79908602247703 8.64157799720214 9.20769741767084 9.86054229445459 8.93673352628579 8.17764363790428
"Nppa" -2.60893594114145 -2.62247738272658 -3.10074513240616 -2.96130154691845 7.60048256511511 -1.62115431706341 -3.0300186621866 -0.955977420030845 -1.53534596038072 -1.32961742669644
"Cngb1" -1.34319882519974 -1.24586119092031 -4.39947944403126 -6.40755871540772 -6.95067734555693 -5.013796782811 -4.1729340352724 -4.5255186949527 -6.19617933161229 -5.51541271557289
"Zfp442" -0.664502842015077 -1.1818456018455 -0.413470615299176 -0.0993145296743668 -0.95449236324432 -0.464077331039433 0.290391085114582 0.412340908168417 -0.00105653498849 0.082789503241415
"Exo1" 3.570076312324 3.63713502107831 3.89735942781446 3.68823517666223 2.53547444178756 2.05447404555741 4.38561410537227 3.25732518864672 3.87344940193956 -1.01066928094605
"Ghsr" -4.95737633921178 -5.23850525209139 -7.60043854462883 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.3603682314908 -5.62095407903405
"Kng2" -4.50627768879052 -9.96578428466209 -3.17754755655034 -9.96578428466209 -9.96578428466209 -9.96578428466209 -5.40285712005283 -9.96578428466209 -9.96578428466209 -9.96578428466209
"1700022I11Rik" -8.94517442326251 -9.67509522510123 -4.85206522597558 -5.41466297322276 -5.38764727356492 -5.174315150448 -3.01234566113225 -1.09395445080935 -1.23347466361972 -2.2760809314483
"Uvssa" -1.0122890347096 -0.70342594032795 0.00125792414341457 0.621700837619993 0.61790705968802 1.23526745335224 0.266081528418807 1.06076793575269 1.21643190652634 1.05681383078519
"Rap1gds1" 4.92683110608095 4.6848967246444 5.67907656754789 5.67411722835521 5.84420026519608 5.81556504883052 6.07677032341958 6.37199644961643 5.99277993166767 6.70081249859039
"3110082J24Rik" -3.75894413873361 -3.52450006514251 -3.90012099522105 -2.62489188227657 -3.82701289014752 -9.96578428466209 -5.54897882126395 -4.24279667988194 -9.96578428466209 -9.96578428466209
"Tnfsf10" -8.99130090091213 -6.52917507369414 -6.28063860763274 -5.8073134702681 -5.92389691866291 -5.43033702170198 -6.63774320064184 -5.51541271557289 -3.41499852654843 -2.04402600486108
"Spn" 3.6376005712204 3.63366828698936 -0.0505747268712129 0.573251085704288 -1.15656032297504 -1.15689118689453 1.06660496616195 -2.24025197802422 2.83147594432085 1.47659112528371
"Penk" -0.444276657429666 -1.051448848704 1.1336021231153 1.16696234279533 0.287533666198496 -1.60268754748786 0.77484983247775 -9.96578428466209 -0.302105025488809 4.41454457891475
"Adap2" -0.37274864200485 0.511578029961911 -3.14175199083049 -5.33629961174399 -5.12143118459231 -4.42842241736476 -3.39542008029027 -3.0512701339721 -1.32516059824154 3.86975415229547
"Pgc" -0.591160870091883 -0.262922924501822 -4.56619118918206 -6.26587165025226 -9.96578428466209 -5.91363613263326 -4.46369839406523 -5.92157993047924 -9.96578428466209 -9.96578428466209
"Scn11a" -9.04368599955391 -9.08805875314289 -7.93622622237381 -7.87255260732929 -6.64529830394256 -1.78680987554383 -8.4326111918178 -1.65917453018637 -4.14009913814841 -5.31007023160738
"Col11a1" -0.560588514343964 0.150805697910011 -1.4602310544619 -1.26236724478425 1.34896934893647 0.557708802039888 -0.679964440695091 0.823482710805954 -0.208942202057111 -4.38364964352682
"Irx4" -3.31936941070202 -2.94003155002813 -2.75563437722315 -2.16785020835779 -0.0118168939279953 1.70310755651882 -1.71729756058578 -3.81299704327302 -5.97746220327548 -9.96578428466209
"Dopey2" 2.34143367206785 2.79507671529901 1.51616478796159 2.28959547846399 1.98770871823659 2.45862352058993 0.0913951299372335 0.574899766616538 1.10593030134257 3.05505274137732
"Lacc1" 0.672055898831222 0.830245803781451 0.174620578609685 0.214568791602394 0.900362976098533 -0.321350499133391 0.607715151893134 1.50622938419048 1.20455914679113 3.67912129436728
"Tmem176a" -1.26781685826961 -1.51413960183445 2.47761551575464 2.31531364738294 5.16505040575594 5.29390492319064 2.39887348356551 3.36481391365167 3.342455783451 0.804093538688855
"Plcb1" -1.57129747485759 -0.943467188634442 -2.18439291438797 -1.85540232449835 -0.416298200182845 -0.425962668900554 -0.84094060974872 1.32289559070708 1.66123704995007 -0.821503518196887
"Rab5c" 6.22143933654516 6.09811113201401 5.69768901525319 5.64828498210763 5.52124423709842 5.99710657400818 5.61985502045513 6.56278855020693 6.82804630196332 7.85064240485593
"Adam2" -6.6043593645577 -5.48748501049503 -5.31007023160738 -5.44586792901215 -5.97746220327548 -6.18050140990415 -6.63774320064184 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Ffar2" -4.96078617988147 -2.70186038773127 -5.40580149784208 -4.02709428834218 -4.37348072226783 -6.12564038962698 -9.96578428466209 -9.96578428466209 -4.35543597695931 1.76432365596474
"Ntf5" -0.167978250873615 0.167309951528661 -1.43559923179191 -0.887111845022455 -1.30050843910192 0.478634670841808 -1.63612591068749 -3.22716359995263 -2.70784929815146 -4.25099890626134
"Gca" 2.19772648164183 2.4870527288027 -0.933205131287542 -1.26440676517181 -0.766133114242255 -1.00616259858493 -1.48963228970676 -0.870884744009418 0.472920250419752 1.2347193120747
"Sbk2" -4.70925316033621 -6.09012834599993 -9.96578428466209 -9.96578428466209 -4.97021255823412 -3.89911125248752 -6.34823967283521 -9.96578428466209 -9.96578428466209 -1.16535270724801
"Spata9" -3.35033991056252 -3.24399549127674 -2.26359590094295 -2.15734505533448 -3.04819725269237 -1.89794953309432 -2.61426806877486 -1.23693667855624 -0.762201846612245 -0.418383175057199
"Map2k2" 4.7491875311602 4.95965906876104 5.34245748094112 5.68619755196378 5.21839756381848 5.49669305257107 4.80591745025365 4.72224876672053 5.07038434613389 4.63472965265427
"Pdzd7" -2.08661448054888 -2.27370603280726 -0.770835499723283 -0.656824153899779 -1.22837909636115 -0.941202471279724 -0.162306956591139 -0.0398669902312595 -0.55741507916365 -0.90745777401927
"Arl2" 4.61596820666322 4.85056776132754 4.27570821042506 4.49350965204584 4.99641688586298 4.44212752088163 3.68891227292948 3.54230067981547 4.12982364221767 3.93668204902886
"Bivm" 1.84719399290115 1.47504354420567 2.37813768340951 2.26031254226985 1.98042407589084 1.63952663855254 3.19560551158568 2.97897444346457 2.63409000228886 2.71466807850246
"Fgfr1op2" 3.41814775714483 3.5894735798475 3.18041312492692 3.48497152293515 3.39994929759146 3.62046710449463 3.06082301364394 3.15500460475901 3.78366436970416 3.87016723510879
"Cops2" 7.12044408161922 6.71444081223034 7.06464080426867 6.58448662302735 6.60276394776949 6.60408680925587 8.05846565819121 7.79475273946763 7.85370714211888 6.65893659277922
"Setdb2-phf11c" 1.47715405429396 1.30029331106982 1.16544797349675 0.77383263627146 -0.301565630462506 0.385824083058761 2.24212619629748 1.98345118319811 2.41211264127838 1.92158457414242
"G6pc" -9.96578428466209 -9.60728803458997 -9.96578428466209 -9.96578428466209 -9.96578428466209 -4.31333275605316 -9.96578428466209 -9.96578428466209 -9.96578428466209 -3.92535589845059
"Gpr180" 2.00263479475192 2.23835558666084 2.71856416871855 2.82298955084492 2.50543313063759 2.2541097506488 2.94936274650742 3.41676975259448 2.84435945525556 3.45939336806357
"Ift52" 3.78936097686344 3.7623606351169 3.12357013071969 3.5132838586351 3.52403630636857 3.96774295172501 2.80688889292181 3.11320111971233 3.14431813664269 3.69020596099443
"1700015G11Rik" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Rnf7" 6.37560596163614 6.79418275243739 6.22545412123169 6.66365501471686 6.78530468729975 6.72362771638253 5.37157799525176 5.23023498354776 4.91789513629594 5.33275393350608
"Olfr1276" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Zfp758" -0.10395647254903 -0.167978250873615 0.459561020854784 0.0795022307284402 -0.644184128962044 -0.955478552978736 0.976878751049482 0.827614868722995 1.31138380135189 1.0771063630808
"Nol7" 4.68236590328341 4.96185579482644 3.93231245089982 3.98578680813166 3.85607289053209 4.03830194765317 3.73971965340938 3.948801420954 3.95193286464008 2.81339776250413
"Cfhr2" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -2.6849258961572
"Atg7" 3.70639642761495 3.42732787407772 3.83314671328067 3.89735942781446 4.09156113893856 4.20955366237501 4.11665171284498 4.54902652481484 5.00832942412174 6.61680241848304
"Hspe1" 7.66373541742723 7.86760567245618 7.46196376479469 7.83109749165838 7.25343241951353 6.47571748293612 6.60276394776949 5.65929956688588 6.03160054757474 4.83993048892442
"2210016L21Rik" 3.99025107974025 3.87300439010741 3.77150678231356 3.76627052038483 3.72074366895344 3.89894928176648 3.52099882096186 3.33056100409483 3.3408094939232 4.01091609326906
"Tas2r117" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Gpr107" 3.56548690867924 3.46174713783352 3.28016575598433 3.31270797307738 3.74439753199839 3.56773199368066 3.4437297958462 3.51867104970049 3.12172182970842 4.62995438085614
"Gnb2" 6.26144446479921 5.87806428777392 6.16297489369199 6.1886120404946 6.64304776086529 6.68231352308067 6.21807043441448 7.19199982779345 6.88891070799195 6.94234275596539
"Alad" 3.08764008011846 3.39140000000156 3.6921620917459 3.93704261134689 3.28226332144659 3.83147296236632 3.73710537999901 3.50397155664314 5.4220884610065 2.32242875324533
"Gm13125" -9.96578428466209 -7.36866802677526 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Slc16a4" -1.14173859992902 -1.67073193900149 0.134397975721512 0.0623311529664455 -1.16559539155758 -0.744703703394993 0.586992702160402 1.17514742502969 1.0165617184307 -0.67678623273852
"Sdk2" -4.10221379766873 -3.57484788374846 0.211533818668593 1.45699989864117 1.88297648605333 3.9138158740933 -0.383662181254784 -1.56797544799882 -2.8317412980038 -4.79674795905471
"Itgb1" 6.34217649102756 5.51228133751712 6.53865978875745 5.6190320006508 6.467882677935 6.46670703256616 7.63236673939797 8.54024527937858 7.41638236333626 8.03548836067302
"Olfr1225" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Cab39" 4.37731440087936 4.17271503495339 4.76248113650362 4.30269894316673 4.19454638616014 4.28858249976845 5.10785588882572 5.38102915883848 5.0866841202726 6.10090851801208
"C330021F23Rik" 0.620088547262135 0.708418094272113 -0.582850697106012 -1.27021776974688 -1.71038934587953 -2.19933517932961 0.891516163911944 -0.141150123271656 -0.258918365745752 0.380285459694425
"Ppp2r5a" 3.88612648607946 4.30750714644078 3.91900554031267 4.11665171284498 4.7843353000176 4.9554921863043 3.98833026981368 3.95113566289733 4.77324471183762 4.59155274250029
"Tmem243" 2.16144568407383 1.80478637751416 2.78063848489634 2.49462229894682 1.48334349451748 1.44491236988242 3.42833715226015 2.23514138270531 1.02060079242986 2.58237072080378
"Dock5" 3.01819848226575 3.02152310972619 1.34386889684242 1.68107403016159 0.396895012869357 -0.525589418084326 1.76733518650811 2.17829098734479 1.56505305824378 1.12324201811761
"Ttc39d" -9.96578428466209 -9.96578428466209 -5.91033903551881 -6.23118631795912 -6.40755871540772 -5.09301780866495 -5.43673933705175 -5.43897611835459 -4.29981270441513 -9.96578428466209
"Ankrd13b" 1.64985160950979 1.87431079930492 2.84768929456735 3.62810828389821 2.63541386461777 1.76733518650811 1.44151707051129 0.0761284477244089 0.169561043233749 1.11531600604524
"2810417H13Rik" 3.52857185081989 3.4966418166004 4.8762517423543 5.14766578321159 4.12375897694357 4.39303370987831 4.71682876218349 4.48104428517768 3.94610591910037 -0.294470994641807
"Twf1" 4.54222233641121 4.56272648499052 3.74007327577155 3.45602300519193 3.28697993902282 3.63713502107831 4.15457386635059 4.70410251200409 4.47981516126974 5.21691653061076
"Cacna2d4" -7.27906589531209 -8.94517442326251 -6.11961258843457 -5.1978091358299 -5.50321310817426 -4.39227428639581 -5.12834687828431 -4.10221379766873 -5.12834687828431 -3.86446023065998
"Retnlg" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -3.70538326774563 -9.96578428466209 -9.96578428466209
"Eno2" 0.643855719611628 1.23098934435619 1.37018804562807 2.00346690153553 4.08647112256486 3.29184073279418 0.425545452588666 1.25733940332552 0.246719441228033 3.01004797412029
"Gc" -5.40580149784208 -6.50097708563813 -6.7585690865499 -9.96578428466209 -9.96578428466209 -7.62366022601324 -9.96578428466209 -6.18050140990415 -9.96578428466209 -9.96578428466209
"Crispld1" -1.71729756058578 -2.33246609462266 1.91524945608219 2.00079788496485 0.56415178623226 0.170835896464935 2.26031254226985 0.850503444189731 -0.993818434821084 -9.96578428466209
"Hemk1" 2.40763506882074 2.42703765091379 2.07682052040886 2.22225403677133 2.34831248657919 2.14317526114557 2.721587345891 2.19207685320828 2.57805313690195 2.9386526359717
"Ube2t" 4.60605382405314 4.74668151328025 4.35761715910922 4.26736516219013 3.97654558274395 3.78366436970416 4.16623303412292 3.3729186095293 4.10077945077417 0.693683187179124
"Got2" 6.17947880984159 6.46542079933098 6.38135589990319 6.7772625740949 7.09583346193353 6.41973921306934 5.82818218329594 5.21976540856474 5.41383744625747 4.23135478660049
"Htr2a" -8.87696703969549 -9.64099153331773 -4.33591858681441 -7.49889040188451 -5.59900183778931 -8.91525274904846 -4.51328692055872 -2.25909650508336 -3.39542008029027 -9.96578428466209
"Ascc2" 3.69478949099601 3.97372828742192 3.29779250098151 3.680501391642 3.23573977313448 3.48497152293515 2.87884732251444 3.13681393895192 3.3923381298518 3.57267102448014
"Pvalb" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -2.21136334307364 -7.68382616918939 -9.96578428466209 -9.96578428466209 -3.89177711014505 -9.96578428466209
"Bsg" 8.3902541160058 7.95488281497373 8.36143251354926 8.1719294593212 10.0543893592494 8.62684751070876 9.01447288486623 8.26842521831425 8.62684751070876 8.3196409248506
"Itga2" -6.65550609075389 -6.09012834599993 -6.22921425163975 -6.28294696894405 -3.31226803972547 -3.01672581135946 -5.7171203458374 -1.1347170567492 -3.70486382652605 -3.34724511057219
"Gmpr2" 3.9145062398598 3.86277444730358 3.82875582983108 3.87344940193956 3.77150678231356 3.80543553185665 4.10990372785238 4.40165421276821 4.37411062781978 4.44696801046218
"Nbeal2" 1.85667947519552 1.91463595482588 -0.215201709509323 -0.212064984832633 -0.240994820257407 1.0335936859029 -0.0431736083664873 1.35483294549899 3.8378300380194 2.24382489669101
"Fsd2" -7.89699448009593 -8.71622376154301 -7.15477598652774 -9.96578428466209 2.33900487393479 -2.54727257395472 -5.54897882126395 -5.30694851336841 -4.7649524788772 -1.42093782683793
"Cnot6l" 2.73239912437444 2.34831248657919 3.24006233378981 2.95683328105237 3.86244573693162 3.66805388327325 3.87648685543262 5.12373675949366 4.83138552096304 5.41853233707697
"Kcnj9" -2.59882143775914 -2.1207385919405 -4.16801371860925 -4.77380838512862 -6.11740995780157 -5.97746220327548 -7.21685925604569 -9.96578428466209 -4.53709254806397 -4.02647906564402
"Mrps15" 4.39217819889916 4.89211092296315 4.55737034628652 5.1165157113573 4.82853740178897 4.61229885560157 3.40876541391764 3.30077518872602 3.99443930641844 4.0717002974627
"Olfr259" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Sult1d1" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr1294" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr331" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Slc25a18" -2.41528754182057 -1.792503203331 -1.3419626642439 -0.945660514732615 -1.9056766767981 -1.59137547082792 -0.633411130179143 -0.682557944977232 -0.682557944977232 0.493902887791892
"Nelfe" 6.26976729520293 6.17712513053969 6.58721108302912 6.63525964187593 6.34217649102756 6.2838879993085 6.51999535679243 6.00823727126943 6.3083637496616 5.20973394953098
"4930449I24Rik" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Xpnpep2" -0.902278816763343 -1.71010501464841 -2.24920723688018 -7.56425311669882 -7.63621331422162 -2.73055188735794 -0.792955401068252 -0.373849315263817 -1.58292515948017 -4.12028245100965
"Atp13a3" 5.58162495270225 4.75786812524237 4.90780907380539 4.47145883855825 4.44696801046218 3.96731512692632 5.50034350920707 5.43473880442535 5.22346517724823 5.25129026035019
"Esp5" -6.65550609075389 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.65550609075389 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Mrpl45" 5.12373675949366 5.314143034626 4.52674679037371 4.32226929344508 4.31285482202057 3.95058331336086 4.58346781963655 4.04001217046621 4.37810980009339 3.55766071449821
"Gsap" -0.39295784658811 -0.97762915989717 -0.642651291151545 -3.33232062982002 -0.010484095210021 -1.32890812534132 -0.407110824954843 0.718102097861662 1.41404621291696 3.34206045047769
"St6galnac3" -1.17739153554272 -1.19968826978749 0.274607274731677 0.781603354578362 0.855690958296747 2.20080443534391 1.06947842090224 2.73845964547285 1.19791345412542 -3.57918651425733
"Ctsb" 3.42293908426294 3.42951911119872 3.55208389318897 3.59777826667109 4.97702586728816 4.08937236826649 3.65601659226539 3.69915305706997 4.19784470076428 10.6123438792398
"Chrna5" -3.7511126839651 -2.61291973834685 -3.22160423301873 -2.82702032994461 -3.87899278805472 -3.93619887993428 -2.18090204571172 -4.97021255823412 -2.47844400544519 -9.96578428466209
"Strbp" 2.17126493450655 1.93716662248004 2.57982856227888 2.23436640717106 1.42860108546881 1.47715405429396 2.86386889708877 2.03621480864163 1.90413002586094 -0.028922350537112
"Fam187b" -0.188904156730134 -1.37539109562994 -1.65917453018637 -1.17297632258065 -2.58706824287118 -2.03422997350688 -1.051448848704 -5.07592781021672 -3.72491308572635 -0.273995211266354
"Adrb1" -3.29836896137085 -4.44364391145883 -0.253585670132696 -1.43219210968808 -0.723312749806051 -3.80496872708541 1.22251005222923 -0.379394631411212 -4.35543597695931 0.755900374039315
"Spaca7" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -5.64492651234593 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Nup188" 5.24414355530079 5.65753391480774 5.26138684459351 5.51859438333335 4.86564322891588 5.03401108183108 5.10515769520196 4.87229055970015 5.27715390733664 3.22756135651678
"Pbx4" 0.106651494501071 0.760193744916849 -1.27995269749466 -1.54668366449654 -1.32890812534132 -1.51887648716648 -1.82281864775218 -2.11071577328001 -2.54502387602136 -2.96130154691845
"Sharpin" 2.99724587417843 3.342455783451 2.7212830442708 2.85518763688115 2.89238627781961 3.0352299794509 2.82057077025694 3.23675821875707 3.34496114924638 4.1735944493385
"Fam83h" 4.22732799779249 3.75528947270853 4.09097047514281 3.91350560335407 3.18081641254629 3.48567458330661 3.99378029679633 2.77082707317036 3.3202486487966 3.53614558810781
"Ptprk" 3.24324145777007 3.48337140887733 3.60493359718604 3.52189018481515 3.05140571921311 2.93910890920052 3.38906682197598 0.608386620497296 -0.0454790768883074 -3.20102843538106
"Gata1" -0.488586981603463 -2.02467465717026 -1.74102906053003 -0.435970893049395 -1.7879257059093 1.75089622718632 0.61790705968802 1.0402903879297 5.82138829761957 0.528631568208711
"Cnga4" -4.76382810762581 -4.2620417850891 -4.69710316711295 -7.31683440144536 -7.57002697756982 -8.65099423452509 -6.63774320064184 -9.96578428466209 -6.47466437342057 -9.96578428466209
"Slc6a20b" -9.12148993507721 -9.66578428466209 -4.76981216053168 -6.4982803808781 -7.03629559939082 -7.49889040188451 -3.41706888580228 -2.89201474946935 -3.00879738330883 -2.38177009655487
"Ehmt1" 6.53466822970461 6.31564055422118 6.92659823781776 6.89012017438291 6.60094504056268 6.90568416428633 7.04747772789207 6.96390143060517 6.80996777294144 5.4458156772938
"Adgre5" 5.67717336069466 6.00247554864112 3.49146304772103 2.22059942782331 4.42960336368137 4.65617173723266 4.0552868522204 6.56016443784793 4.78825033202395 6.13553838615966
"Tmigd1" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.26359964260225 -3.5717141593797 -4.97021255823412 -4.4725440587698 -9.96578428466209
"Gprc5b" 2.39953185319345 2.78377988964832 2.17435965569822 2.76725578794209 2.49069206773381 2.34247735905931 2.22608528623618 0.0996337023348145 -2.23794027155526 4.11173539419738
"Mrc2" 0.940279165676092 1.60524973790069 2.73959920728831 3.40385289851818 3.78062124893519 3.77346201661942 1.47797130459793 1.19652557463762 -0.0158826193617365 -3.70208661274762
"Nmral1" 6.03038876864099 5.95257697151685 6.66059782010185 6.83952270541578 6.01009796076826 6.76420391051848 6.15560383489431 5.97888331675548 6.54182900999074 4.30501349087001
"Ppp2ca" 6.57725981014936 6.40208487647874 6.97844073426824 6.68477151163737 6.45112664472424 6.38320651249641 7.63463505620543 7.31930697447416 7.42996605903813 6.79418275243739
"Cuzd1" -8.99130090091213 -6.3603682314908 -6.3656595079779 -7.20210307551308 -5.9442744993 -9.96578428466209 -5.54897882126395 -5.12268027901063 -4.03183793443286 -9.96578428466209
"Pf4" -5.52477193413577 -9.96578428466209 -9.96578428466209 -9.96578428466209 -0.195151382407943 -1.99370520349686 -5.31007023160738 -2.34891559010361 4.09649736534631 7.4648479198359
"Bcat1" 5.49923563921021 6.05664477825467 4.91853957600835 4.37225361477128 3.67151694399844 3.93704261134689 4.82378951035609 3.24515661471324 1.06051320247174 -0.31713582923218
"Ankrd49" 3.21872998586802 3.07827479144295 3.20457182126085 2.82891858911954 2.24607139136029 2.30816556764564 3.905640161627 3.74290439854491 4.13372126653702 3.65283528869499
"Grik3" 2.70371946000081 1.75089622718632 2.48629225715936 1.89393465381616 0.807944582538063 -1.30503256927599 1.61767452422705 -3.1154885087009 -1.68029409347602 -5.7581781630118
"Kctd15" 3.39255729930626 3.74823208063957 3.87233364911659 4.46637958780526 3.74557881999285 3.74656056123442 3.2066821091325 1.54513071319334 -0.160829534167899 -4.51508382355915
"Tmem180" 2.60287254476734 2.79477289327591 1.78964012335499 2.43707003539167 1.12139386950868 2.36012208898728 1.22174373310085 1.43229991470781 0.518268121789745 1.91636113730033
